Measurement time:; 4/10/2017 15:17:31
Radiation device:; Synergy Accelerator
Energy:; 6 MV 
Controller:; CCU
Measurement device:; Blue Phantom 2  (48*48*41)
Field detector:; CC 13 SN 14317
Reference detector:; CC 13 SN 14316
SAD:; 1000 mm
SSD:; 1000 mm
Field size:; 100 x 100 mm
Gantry angle:; 0
Measurement medium:; Water
Scan type:; Beam
Scan mode:; Continuous
Wedge:; none

Points [mm]:
Inline; Crossline; Depth; Normalized field; Current field; Ratio
0,0; 0,0; 181,8; 46,19; 137176,7; 43,45
0,0; 0,0; 180,6; 46,28; 137434,8; 43,81
0,0; 0,0; 179,4; 46,81; 139009,6; 44,15
0,0; 0,0; 178,2; 47,00; 139564,8; 44,42
0,0; 0,0; 177,0; 47,34; 140591,9; 44,78
0,0; 0,0; 175,8; 47,58; 141309,7; 45,00
0,0; 0,0; 174,6; 47,54; 141175,3; 45,19
0,0; 0,0; 173,3; 47,76; 141825,3; 45,55
0,0; 0,0; 172,1; 48,34; 143540,5; 45,92
0,0; 0,0; 170,9; 48,32; 143500,8; 46,22
0,0; 0,0; 169,7; 48,84; 145044,6; 46,51
0,0; 0,0; 168,5; 49,25; 146265,0; 46,82
0,0; 0,0; 167,3; 49,24; 146212,6; 47,20
0,0; 0,0; 166,1; 49,61; 147317,2; 47,34
0,0; 0,0; 164,9; 49,92; 148238,6; 47,65
0,0; 0,0; 163,7; 50,36; 149559,5; 47,99
0,0; 0,0; 162,5; 50,72; 150606,1; 48,39
0,0; 0,0; 161,3; 51,11; 151788,2; 48,69
0,0; 0,0; 160,1; 51,33; 152416,8; 49,02
0,0; 0,0; 158,9; 51,98; 154359,4; 49,26
0,0; 0,0; 157,7; 52,11; 154734,3; 49,57
0,0; 0,0; 156,5; 52,24; 155134,4; 49,99
0,0; 0,0; 155,2; 52,77; 156708,8; 50,20
0,0; 0,0; 154,0; 53,06; 157571,4; 50,57
0,0; 0,0; 152,8; 53,34; 158397,9; 50,92
0,0; 0,0; 151,6; 53,75; 159613,8; 51,24
0,0; 0,0; 150,4; 54,23; 161041,0; 51,57
0,0; 0,0; 149,2; 54,51; 161881,3; 51,91
0,0; 0,0; 148,0; 55,11; 163665,4; 52,19
