Measurement time:; 13/8/2024 16:05:44
Radiation device:; Platform Accelerator
Energy:; 6 MeV 
Controller:; CCU
Measurement device:; Blue Phantom 2  (48*48*41)
Field detector:; CC 13 SN 14317
Reference detector:; CC 13 SN 14316
SAD:; 1000 mm
SSD:; 1000 mm
Field size:; 60 x 60 mm
Gantry angle:; 0
Measurement medium:; Water
Scan type:; Crossline
Scan mode:; Continuous
Wedge:; none

Points [mm]:
Inline; Crossline; Depth; Normalized field; Current field; Ratio
62,7; 0,0; 13,2; 0,76; 2385,7; 0,73
61,7; 0,0; 13,2; 0,84; 2637,3; 0,82
60,7; 0,0; 13,2; 0,92; 2894,2; 0,89
59,7; 0,0; 13,2; 0,97; 3058,2; 0,94
58,7; 0,0; 13,2; 1,01; 3189,3; 0,98
57,7; 0,0; 13,2; 1,10; 3461,0; 1,07
56,7; 0,0; 13,2; 1,20; 3783,9; 1,17
55,7; 0,0; 13,2; 1,33; 4180,0; 1,29
54,7; 0,0; 13,2; 1,43; 4512,6; 1,39
53,7; 0,0; 13,2; 1,57; 4967,8; 1,53
52,7; 0,0; 13,2; 1,74; 5496,2; 1,69
51,7; 0,0; 13,2; 1,98; 6242,7; 1,92
50,7; 0,0; 13,2; 2,26; 7139,1; 2,20
49,7; 0,0; 13,2; 2,52; 7957,6; 2,47
48,7; 0,0; 13,2; 2,97; 9383,7; 2,88
47,7; 0,0; 13,2; 3,45; 10891,9; 3,37
46,7; 0,0; 13,2; 4,02; 12691,3; 3,90
45,7; 0,0; 13,2; 4,70; 14815,4; 4,55
44,7; 0,0; 13,2; 5,52; 17407,9; 5,39
43,7; 0,0; 13,2; 6,59; 20795,5; 6,40
42,7; 0,0; 13,2; 7,86; 24805,8; 7,63
41,7; 0,0; 13,2; 9,44; 29779,8; 9,20
40,7; 0,0; 13,2; 11,25; 35492,7; 10,96
39,7; 0,0; 13,2; 13,63; 43006,7; 13,22
38,7; 0,0; 13,2; 16,24; 51232,1; 15,78
37,7; 0,0; 13,2; 19,20; 60565,3; 18,76
36,7; 0,0; 13,2; 23,07; 72763,6; 22,45
35,7; 0,0; 13,2; 27,56; 86944,3; 26,64
34,7; 0,0; 13,2; 31,86; 100480,1; 31,12
33,6; 0,0; 13,2; 37,31; 117672,2; 36,28
32,7; 0,0; 13,2; 42,93; 135401,7; 41,61
31,7; 0,0; 13,2; 48,35; 152505,9; 47,19
30,6; 0,0; 13,2; 55,27; 174330,4; 53,21
29,7; 0,0; 13,2; 60,14; 189681,1; 58,83
28,7; 0,0; 13,2; 66,38; 209386,2; 64,09
