:MSR 	18	 # No. of measurement in file
:SYS BDS 0 # Beam Data Scanner System
#
# RFA300 ASCII Measurement Dump ( BDS format )
#
# Measurement number 	1
#
%VNR 1.0
%MOD 	RAT
%TYP 	SCN 
%SCN 	DPT 
%FLD 	ION 
%DAT 	08-12-2024 
%TIM 	14:37:56 
%FSZ 	50	50
%BMT 	PHO	    6.0
%SSD 	1000
%BUP 	0
%BRD 	1000
%FSH 	-1
%ASC 	0
%WEG 	0
%GPO 	0
%CPO 	0
%MEA 	1
%PRD 	0
%PTS 	250
%STS 	    0.0	    0.0	  250.0 # Start Scan values in mm ( X , Y , Z )
%EDS 	    0.0	    0.0	    0.0 # End Scan values in mm ( X , Y , Z )
#
#	  X      Y      Z     Dose
#
= 	    0.0	    0.0	  250.0	   38.1
= 	    0.0	    0.0	  249.3	   37.9
= 	    0.0	    0.0	  248.2	   38.3
= 	    0.0	    0.0	  247.2	   38.4
= 	    0.0	    0.0	  246.2	   38.6
= 	    0.0	    0.0	  245.2	   38.9
= 	    0.0	    0.0	  244.2	   39.1
= 	    0.0	    0.0	  243.2	   39.3
= 	    0.0	    0.0	  242.2	   39.6
= 	    0.0	    0.0	  241.2	   39.7
= 	    0.0	    0.0	  240.2	   40.0
= 	    0.0	    0.0	  239.2	   40.2
= 	    0.0	    0.0	  238.2	   40.5
= 	    0.0	    0.0	  237.2	   40.7
= 	    0.0	    0.0	  236.2	   40.9
= 	    0.0	    0.0	  235.2	   41.1
= 	    0.0	    0.0	  234.2	   41.4
= 	    0.0	    0.0	  233.1	   41.6
= 	    0.0	    0.0	  232.1	   41.8
= 	    0.0	    0.0	  231.2	   42.1
= 	    0.0	    0.0	  230.1	   42.3
= 	    0.0	    0.0	  229.1	   42.6
= 	    0.0	    0.0	  228.1	   42.8
= 	    0.0	    0.0	  227.1	   43.2
= 	    0.0	    0.0	  226.1	   43.3
= 	    0.0	    0.0	  225.1	   43.6
= 	    0.0	    0.0	  224.1	   43.7
= 	    0.0	    0.0	  223.1	   44.2
= 	    0.0	    0.0	  222.1	   44.3
= 	    0.0	    0.0	  221.1	   44.5
= 	    0.0	    0.0	  220.1	   44.8
= 	    0.0	    0.0	  219.1	   45.0
= 	    0.0	    0.0	  218.1	   45.3
= 	    0.0	    0.0	  217.1	   45.6
= 	    0.0	    0.0	  216.1	   45.9
= 	    0.0	    0.0	  215.1	   46.1
= 	    0.0	    0.0	  214.1	   46.3
= 	    0.0	    0.0	  213.1	   46.5
= 	    0.0	    0.0	  212.1	   46.9
= 	    0.0	    0.0	  211.1	   47.1
= 	    0.0	    0.0	  210.1	   47.4
= 	    0.0	    0.0	  209.1	   47.7
= 	    0.0	    0.0	  208.1	   48.0
= 	    0.0	    0.0	  207.1	   48.2
= 	    0.0	    0.0	  206.1	   48.6
= 	    0.0	    0.0	  205.1	   48.9
= 	    0.0	    0.0	  204.1	   49.1
= 	    0.0	    0.0	  203.1	   49.4
= 	    0.0	    0.0	  202.1	   49.7
= 	    0.0	    0.0	  201.1	   49.9
= 	    0.0	    0.0	  200.1	   50.2
= 	    0.0	    0.0	  199.1	   50.6
= 	    0.0	    0.0	  198.1	   50.9
= 	    0.0	    0.0	  197.1	   51.3
= 	    0.0	    0.0	  196.1	   51.4
= 	    0.0	    0.0	  195.1	   51.7
= 	    0.0	    0.0	  194.0	   52.1
= 	    0.0	    0.0	  193.1	   52.4
= 	    0.0	    0.0	  192.0	   52.6
= 	    0.0	    0.0	  191.1	   52.9
= 	    0.0	    0.0	  190.0	   53.1
= 	    0.0	    0.0	  189.0	   53.5
= 	    0.0	    0.0	  188.0	   53.9
= 	    0.0	    0.0	  187.0	   54.2
= 	    0.0	    0.0	  186.0	   54.5
= 	    0.0	    0.0	  185.0	   54.9
= 	    0.0	    0.0	  184.0	   55.1
= 	    0.0	    0.0	  183.0	   55.5
= 	    0.0	    0.0	  182.0	   55.9
= 	    0.0	    0.0	  181.0	   56.1
= 	    0.0	    0.0	  180.0	   56.4
= 	    0.0	    0.0	  179.0	   56.8
= 	    0.0	    0.0	  178.0	   57.1
= 	    0.0	    0.0	  177.0	   57.5
= 	    0.0	    0.0	  176.0	   57.7
= 	    0.0	    0.0	  175.0	   58.1
= 	    0.0	    0.0	  174.0	   58.5
= 	    0.0	    0.0	  173.0	   58.8
= 	    0.0	    0.0	  172.0	   59.1
= 	    0.0	    0.0	  171.0	   59.6
= 	    0.0	    0.0	  170.0	   59.7
= 	    0.0	    0.0	  169.0	   60.1
= 	    0.0	    0.0	  168.0	   60.5
= 	    0.0	    0.0	  167.0	   60.8
= 	    0.0	    0.0	  166.0	   61.2
= 	    0.0	    0.0	  165.0	   61.5
= 	    0.0	    0.0	  164.0	   61.9
= 	    0.0	    0.0	  163.0	   62.3
= 	    0.0	    0.0	  162.0	   62.6
= 	    0.0	    0.0	  161.0	   62.9
= 	    0.0	    0.0	  160.0	   63.4
= 	    0.0	    0.0	  159.0	   63.6
= 	    0.0	    0.0	  157.9	   64.1
= 	    0.0	    0.0	  156.9	   64.5
= 	    0.0	    0.0	  155.9	   65.0
= 	    0.0	    0.0	  154.9	   65.3
= 	    0.0	    0.0	  153.9	   65.7
= 	    0.0	    0.0	  152.9	   66.1
= 	    0.0	    0.0	  151.9	   66.5
= 	    0.0	    0.0	  150.9	   66.7
= 	    0.0	    0.0	  149.9	   67.4
= 	    0.0	    0.0	  148.9	   67.7
= 	    0.0	    0.0	  147.9	   68.0
= 	    0.0	    0.0	  146.9	   68.4
= 	    0.0	    0.0	  145.9	   68.6
= 	    0.0	    0.0	  144.9	   69.2
= 	    0.0	    0.0	  143.9	   69.6
= 	    0.0	    0.0	  142.9	   70.0
= 	    0.0	    0.0	  141.9	   70.5
= 	    0.0	    0.0	  140.9	   70.9
= 	    0.0	    0.0	  139.9	   71.3
= 	    0.0	    0.0	  138.9	   71.6
= 	    0.0	    0.0	  137.9	   72.1
= 	    0.0	    0.0	  136.9	   72.6
= 	    0.0	    0.0	  135.9	   73.0
= 	    0.0	    0.0	  134.9	   73.4
= 	    0.0	    0.0	  133.9	   73.6
= 	    0.0	    0.0	  132.9	   74.4
= 	    0.0	    0.0	  131.9	   74.6
= 	    0.0	    0.0	  130.8	   75.0
= 	    0.0	    0.0	  129.9	   75.5
= 	    0.0	    0.0	  128.8	   76.0
= 	    0.0	    0.0	  127.9	   76.3
= 	    0.0	    0.0	  126.9	   76.9
= 	    0.0	    0.0	  125.9	   77.4
= 	    0.0	    0.0	  124.9	   77.7
= 	    0.0	    0.0	  123.9	   78.1
= 	    0.0	    0.0	  122.8	   78.7
= 	    0.0	    0.0	  121.8	   79.2
= 	    0.0	    0.0	  120.8	   79.7
= 	    0.0	    0.0	  119.8	   80.1
= 	    0.0	    0.0	  118.8	   80.7
= 	    0.0	    0.0	  117.8	   80.8
= 	    0.0	    0.0	  116.8	   81.6
= 	    0.0	    0.0	  115.8	   82.0
= 	    0.0	    0.0	  114.8	   82.4
= 	    0.0	    0.0	  113.8	   82.9
= 	    0.0	    0.0	  112.8	   83.4
= 	    0.0	    0.0	  111.8	   84.0
= 	    0.0	    0.0	  110.8	   84.4
= 	    0.0	    0.0	  109.8	   84.8
= 	    0.0	    0.0	  108.8	   85.4
= 	    0.0	    0.0	  107.8	   86.1
= 	    0.0	    0.0	  106.8	   86.5
= 	    0.0	    0.0	  105.8	   86.8
= 	    0.0	    0.0	  104.8	   87.7
= 	    0.0	    0.0	  103.8	   88.2
= 	    0.0	    0.0	  102.8	   88.5
= 	    0.0	    0.0	  101.8	   89.2
= 	    0.0	    0.0	  100.8	   89.7
= 	    0.0	    0.0	   99.8	   90.2
= 	    0.0	    0.0	   98.8	   90.7
= 	    0.0	    0.0	   97.8	   91.1
